time,open,high,low,close,Volume,Histogram,MACD,Signal,K,D,Turnover (Cr),10 MA Turnover,Turnover / 10MA (X)
1562160600,15.959317,16.104651,15.633984,15.659984,213017433,0.1418513818162134,0.21164942633590655,0.06979804451969315,66.85315927640713,51.42318291195162,333.5849592501072,191.65349936312833,1.740562840535771
1562333400,15.637984,15.696651,15.386651,15.539984,105986174.99999999,0.1423732612353434,0.24776462106387243,0.10539135982852901,71.1961721121495,61.83850263451709,164.70234637211996,182.06919834724903,0.904614003176933
1562592600,15.415985,15.483318,15.243985,15.355985,88208218.00000001,0.12253370429524874,0.2585584901975899,0.13602478590234118,66.891529679796,68.31362035611755,135.45240724847304,177.417308673366,0.7634678276957046
1562679000,15.264651,15.399985,15.151985,15.337318,92862617,0.1012438387660724,0.2625795843599317,0.16133574559385927,54.72206881575846,64.26992353590134,142.4263487241206,178.79891968613788,0.7965727587959403
1562765400,15.609984,15.929317,15.542651,15.927984,137186177,0.11881645120021783,0.3098563095941316,0.19103985839391374,66.27520953782195,62.62960267779215,218.50992322771683,187.06419290126593,1.168101280307815
1562851800,15.875984,16.099984,15.719984,15.906651,112716561.99999999,0.12049897338417029,0.3416635751241266,0.2211646017399563,64.82482530729165,61.94070122029071,179.2943013653862,186.3398686325816,0.962189694997115
1562938200,15.983317,16.35865,15.980651,16.33865,138007953,0.1407896418873983,0.39715165409920417,0.2563620122118059,70.42278494442583,67.17427326317983,225.486364128345,194.76109543257786,1.15775875889137
1563197400,16.533317,16.961316,16.323984,16.899983,165001545.00000003,0.1796127712916843,0.48087797632641127,0.301265205034727,83.31532151755798,72.8543105897585,278.8523305473735,207.336226363834,1.3449281654140022
1563283800,16.619983,16.901983,16.528817,16.825317,122234957,0.18701917135169654,0.5350391692243477,0.34801999787265114,94.10119752017785,82.61310132738724,205.6641900006369,209.1884620406965,0.983152646156106
1563370200,17.04465,17.220649,16.889983,16.99065,146471051,0.1892358393492457,0.5845647970592083,0.39532895770996257,92.50938474040588,89.9753012593806,248.86383626731495,213.28370071315945,1.1668206967301569
1563456600,17.003316,17.049983,16.792317,16.90265,71467316,0.17148505544828474,0.6096852770203185,0.43820022157203375,85.58007213772855,90.73021813277079,120.79870287874,192.0050750760227,0.6291432808789602
1563543000,17.045983,17.330649,16.97465,17.211983,105726255,0.16711559964346917,0.6470947211263702,0.47997912148290106,81.69022477055645,86.59322721623032,181.9758503713665,193.73242547594737,0.9393153981544484
1563802200,17.249983,17.476983,16.946056,17.045316,102694197,0.14060425691057588,0.6557344426211209,0.515130185710545,67.0447546337161,78.10501718066706,175.04550392312518,197.6917351434126,0.8854467476657077
1563888600,17.113983,17.365316,16.96665,17.344649,75346889.99999999,0.13102314260099046,0.6789091139617831,0.5478859713607926,62.408159454413806,70.38104628622881,130.68653602916098,196.5177538739166,0.6650113460639687
1563975000,17.277983,17.737982,17.210656,17.658649,166092691,0.13319321074822243,0.7143774847960707,0.5811842740478482,61.313569065590684,63.588827717906895,293.29725318344595,203.9964868694895,1.437756393182831
1564061400,15.566651,15.633318,15.036658,15.254651,336274116,-0.031144923047587536,0.5422531202383638,0.5733980432859513,50.30628313738579,58.009337219130124,512.9744279913516,237.36449953208603,2.1611253115043416
1564147800,15.127985,15.350651,14.816652,15.202651,150415605,-0.14106229224849298,0.39707017797533517,0.5381324702238282,34.19613050455789,48.60532756917815,228.6715947768855,237.6830225969401,0.9620863630830879
1564407000,15.139318,15.729318,15.068818,15.717984,139100104,-0.17458035421870138,0.3199070274504514,0.4944873816691528,34.7559316393108,39.752781760418195,218.6373209070336,231.66152163290613,0.9437791799256553
1564493400,15.526651,16.223984,15.478651,16.150651,121635331,-0.16333338537871084,0.29032064994576423,0.45365403532447507,32.19343466616296,33.71516560334391,196.4489780250481,230.74000043534724,0.8513867454901587
1564579800,16.199984,16.445317,15.776658,16.107317,137673257,-0.15462314913162267,0.2603750989099467,0.4149982480415694,25.192027224701775,30.713797843391877,221.75467929214688,228.0290847378304,0.9724841879144612
1564666200,16.17665,16.30065,15.451318,15.589984,123892862.99999999,-0.17785658410413496,0.19267751791140064,0.3705341020155356,29.262370069341557,28.88261065340213,193.14877518841917,235.2640919687983,0.8209870599973894
1564752600,15.423318,15.751318,15.281985,15.622651,92047307.00000001,-0.18438867206107606,0.1400482619391905,0.3244369340002666,34.306054379333474,29.58681722445897,143.8022952750857,231.44673645917024,0.6213191746622619
1565011800,15.306651,15.424471,15.051652,15.221318,105424290,-0.2073868634382952,0.06520335470239758,0.2725902181406928,29.741983059490497,31.103469169388543,160.469664301422,229.98915249699994,0.6977270995575117
1565098200,15.458651,15.499984,15.049985,15.383318,83463083,-0.20307681361998714,0.018744201115708847,0.221821014735696,25.590008947395766,29.879348795406614,128.3939147049394,229.75989036457776,0.5588177923536038
1565184600,15.099985,15.571238,15.053318,15.561318,71647571.00000001,-0.18039249144482486,-0.0036695995703350803,0.17672289187448978,26.307504819660085,27.213165608848815,111.49306362585783,211.57947140881896,0.5269559607246973
1565271000,15.629984,15.986651,15.509984,15.886651,79115314.00000001,-0.13756708213678703,0.0047640392035059875,0.14233112134029302,37.73746625339224,29.8783266734827,125.68773822734144,172.85080243241796,0.7271458185823779
1565357400,15.736884,15.930651,15.587318,15.667318,58473718,-0.11880837680688225,-0.006179349668309797,0.11262902713857245,42.49353908689157,35.5128367199813,91.6126334548324,159.14490630021263,0.5756554550480766
1565616600,15.532651,15.717984,15.249985,15.267318,69959124,-0.1273765351573602,-0.046591641808127804,0.08078489334923239,44.743948744410396,41.6583180282314,106.80881931094319,147.96205614060358,0.7218662817813657
1565703000,15.253985,15.733318,15.169985,15.666651,73035043,-0.10132160367282243,-0.045867111241795655,0.05545449243102678,53.89248314525927,47.043323658853744,114.4214529450993,139.7593036326087,0.818703656723161
1565789400,15.413985,15.433318,14.445986,14.641319,143439008,-0.14561929239533244,-0.1265696230631388,0.01904966933219366,46.356094201200975,48.330842030290206,210.0136273171552,138.58519843510953,1.5154116723041744
1565875800,14.723985,14.770652,14.103319,14.375986,123479403.00000001,-0.18285722595869744,-0.20952186311617815,-0.026664637157480707,30.855789922829025,43.70145575642976,177.51381688163582,137.02170260443123,1.2955160642989638
1565962200,14.443986,14.815985,14.401319,14.662652,78110718,-0.1780741125324767,-0.2492572778230766,-0.0711831652905999,28.35269208274965,35.18819206892655,114.53102755041361,134.094575831964,0.854106341288064
1566221400,14.947318,15.188651,14.779985,15.121985,79676299,-0.13577868816411215,-0.2409065254957401,-0.10512783733162795,40.60728856456749,33.27192352338206,120.48637983335149,130.09624738515691,0.9261326306872257
1566307800,15.174651,15.272651,14.969318,15.057318,62557967,-0.10531945881162952,-0.23677716084616485,-0.13145770203453533,39.95747489645579,36.30581851459098,94.1955202552506,126.67640794018807,0.7435916583593549
1566394200,14.800652,14.881318,14.506652,14.721985,116996276.00000001,-0.10090887776835106,-0.25759379924497416,-0.1566849214766231,44.13059251735227,41.56511865945853,172.24174203278602,132.75127578088092,1.2974771128910882
1566480600,14.853318,15.026652,14.547985,14.809985,98474558,-0.08581017996440762,-0.26394764643213264,-0.17813746646772502,53.84144948249366,45.97650563210058,145.840672686163,134.76656922676307,1.082172481817551
1566567000,14.664652,14.744652,14.066653,14.093319,128395687.99999999,-0.11596020184216041,-0.3230877187704255,-0.20712751692826512,46.54479017908179,48.17227739297591,180.95213892084718,143.70051977336453,1.2592309283656982
1566826200,14.239986,14.334652,14.102653,14.333319,75816285,-0.11157424470551994,-0.34659532281016503,-0.2350210781046451,37.831574528721674,46.072604730099044,108.66989982999151,143.8866278252694,0.7552466929863436
1566912600,14.382652,14.586652,14.135319,14.271986,81310986,-0.10474779193464417,-0.3659558180229503,-0.2612080260883061,29.61365394897639,37.99667288559329,116.0469253838196,144.0491750691414,0.805606316926972
1566999000,14.245986,14.483319,14.153986,14.372652,48579423,-0.08617239858799797,-0.36892352432330355,-0.2827511257353056,35.671957514819255,34.372395330839105,69.8215141139796,130.02996374882383,0.53696480488799
1567085400,14.599985,14.893318,14.533319,14.780652,77746637,-0.04139700749787234,-0.33449738510764604,-0.2931003776097737,45.96110054967786,37.0822373378245,114.91459856673241,123.77004191733349,0.9284524492888541
1567171800,15.276651,15.495985,14.947518,15.040652,139916764,0.008102172519619533,-0.2829726619602493,-0.2910748344798688,65.96110054967787,49.19805287139167,210.4439356290128,133.36133272519342,1.5779981448045144
1567517400,14.938652,15.263318,14.877318,15.000652,80408270,0.03880353747637921,-0.24257041263439483,-0.28137395011077404,77.04057346284257,62.98759152073277,120.61764761920399,133.37445950377867,0.9043534126995787
1567603800,15.125985,15.230651,14.613652,14.711985,86530526,0.04015559172503036,-0.23117946045448612,-0.2713350521795165,79.03602766914592,74.01256722722212,127.303580055411,136.6852654837947,0.9313628620087366
1567690200,14.833318,15.319985,14.723319,15.305318,111049941.00000001,0.07923684646559231,-0.17228899409752607,-0.2515258405631184,84.39143967231333,80.15601360143394,169.9654660886238,136.45763788937847,1.2455548016037694
1567776600,15.146652,15.309318,15.011318,15.163318,62840642,0.09280949819709838,-0.1355139678167454,-0.2283234660138438,78.52539512577813,80.6509541557458,95.28726379701561,131.40229700046376,0.725156758840215
1568035800,15.333318,15.583984,15.281985,15.452651,72040107,0.11699748368242222,-0.08207661141081601,-0.19907409509323823,76.64104852614183,79.85262777474442,111.32106314736569,124.4391894231156,0.8945820337100886
1568122200,15.386651,15.702651,15.262651,15.702651,73255783,0.14379417944115047,-0.01933137079180014,-0.1631255502329506,78.41952544593097,77.86198969928364,115.03099941807329,125.07529938192377,0.9196939762408267
1568208600,15.825318,16.544923,15.733318,16.473317,150641805,0.203721188916787,0.09152593591303315,-0.11219525300375385,90.39884265449002,81.81980554218761,248.1570207217185,138.28630891571368,1.7945161937395528
1568295000,16.513317,16.899983,16.293317,16.391317,128718278.00000001,0.22639269039309304,0.17079560998761245,-0.05559708040548059,90.13926329816951,86.31921046619682,210.98620983921262,152.40277848823698,1.3843987093417547
1568381400,16.463984,16.563317,16.324317,16.34665,79697254.00000001,0.2263911937516443,0.2273919117840748,0.0010007180324305004,91.44813944327997,90.6620817986465,130.27831170991004,153.93914980255474,0.8462974615424826
1568640600,16.399984,16.495317,16.077984,16.187317,70921510.00000001,0.2043450720312654,0.25643205807151226,0.05208698604024685,81.8336608238698,87.80702118843976,114.80289644886703,144.37504588454016,0.7951713244176378
1568727000,16.164651,16.373317,16.024651,16.319317,59203694,0.18776394821591752,0.28679192131014375,0.09902797309422623,72.15641373907597,81.81273800207525,96.61638499569982,141.97491962218976,0.6805172720140023
1568813400,16.333317,16.54455,16.157984,16.23265,63421608,0.16109462000950486,0.3003962481061073,0.13930162809660246,57.12508134834947,70.37171863709841,102.95007651012,139.53956926766065,0.7377841070488345
1568899800,16.399984,16.529317,16.32265,16.439984,73247098,0.14789554074028888,0.32417105402196356,0.17627551328167468,51.52025181542082,60.267248967615416,120.41811191664318,134.5848338504626,0.8947376050591253
1568986200,16.43265,16.46305,15.877317,16.041317,97594057,0.1048206181438493,0.3073012859614863,0.20248066781763702,36.07742021684555,48.24091779353861,156.5537205653069,140.71147952729171,1.1125866993313966
1569245400,15.999984,16.345277,15.947984,16.081984,65874515,0.07307651648550162,0.29382631342451404,0.22074979693901242,29.288808289218565,38.962160107161644,105.93928962377599,140.17330217493273,0.7557736600338233
1569331800,16.101317,16.132651,14.840652,14.880652,194116874.00000003,-0.02932959866656279,0.18408779860580893,0.21341739727237172,18.966055374012406,28.11076129335883,288.85856493218483,157.5560587263439,1.8333700859698308
